crop_image,item_category,original_image,color,personal_color
98711e6f-b82e-47df-8e97-37535b238bec.jpg,long_sleeved_shirt,119.jpg,lightgray,winter
0f06603f-21e1-4a75-8f11-3469c047350f.jpg,trousers,119.jpg,lightgray,winter
46d0f63a-e526-489e-b86c-f7680e639f95.jpg,vest,24.jpg,darkslategray,winter
4ecfd416-e811-4c47-9ed6-f636d1a55d37.jpg,trousers,30.jpg,black,winter
db66f5f2-d45e-408e-b10b-0f565523a86c.jpg,short_sleeved_outwear,30.jpg,black,winter
52d9a287-1c26-4332-99c2-7935b4655f63.jpg,trousers,482.jpg,black,winter
64e9d1be-7bad-4891-bf08-8370c8a3a6ba.jpg,long_sleeved_shirt,482.jpg,palevioletred,winter
93ea1e61-eebb-46ec-9f32-f102caafb6e3.jpg,trousers,496.jpg,lightslategray,summer
48795acb-7477-471d-a0f3-6fff4cf73926.jpg,skirt,657.jpg,black,winter
40ddead9-8104-467e-87a5-ace1cce58463.jpg,sling,657.jpg,darkslategray,winter
1c80d25b-d9e4-4894-b459-c2204b4fd09f.jpg,sling_dress,657.jpg,black,winter
05dc9b0b-aecf-42b9-ba26-043e48fe0ccc.jpg,short_sleeved_outwear,133.jpg,black,winter
6756af85-5b5e-4033-8648-cb56c578f542.jpg,short_sleeved_outwear,32.jpg,hotpink,summer
a0e9c9b3-3876-4fcc-a210-6a97062233ad.jpg,trousers,32.jpg,hotpink,summer
6668507a-5de1-408c-a9ed-9ef8ea837acc.jpg,short_sleeved_outwear,127.jpg,darkgray,winter
14556ae4-e33c-4c37-bd84-af5d3d5ca7c7.jpg,trousers,127.jpg,silver,summer
65bd0312-1b2e-459c-a1b9-2ec216724ea8.jpg,skirt,682.jpg,dimgray,autumn
c322ed34-c4d0-4a92-8c25-686a2db01384.jpg,short_sleeved_outwear,655.jpg,black,winter
e773c2bc-12a1-48dc-b24e-981f8cab6871.jpg,skirt,655.jpg,midnightblue,winter
b2b43b0c-2339-4969-8f22-f8522c3ec9a7.jpg,skirt,641.jpg,black,winter
1685f8b8-2f84-4881-9f4b-84b21fd1cb12.jpg,short_sleeved_outwear,641.jpg,black,winter
7b9ca089-f376-48e0-9a3e-6df960937de5.jpg,trousers,641.jpg,black,winter
84f3ed41-4752-4c86-ae27-2fff3d554d16.jpg,short_sleeved_outwear,696.jpg,silver,summer
3354775c-1f07-47bf-a8c5-aab8bb6bde37.jpg,skirt,696.jpg,darkslateblue,winter
053b5bef-f29a-4ceb-b77d-91bcb34cbf02.jpg,trousers,696.jpg,darkslateblue,winter
829002ab-aba2-496d-9a95-5b19dd21bb8c.jpg,short_sleeved_dress,694.jpg,cadetblue,winter
d76b41c4-8c90-4cbc-958f-837d65d5cfb8.jpg,long_sleeved_shirt,694.jpg,black,winter
d4bf3db7-5bbc-4ec7-b85b-45dd38c311ba.jpg,vest,18.jpg,black,winter
69ee4a16-6031-426c-8e8c-48f91d75dcc8.jpg,short_sleeved_outwear,18.jpg,black,winter
919e9cd0-77a6-4ee5-bf4f-0bbb9e7710a1.jpg,skirt,18.jpg,black,winter
1898017d-61e1-4d92-bfd1-f2109e17f03d.jpg,skirt,669.jpg,black,winter
cc4f3cbf-9e13-4845-a4b3-fc8d8467c1ce.jpg,long_sleeved_shirt,669.jpg,whitesmoke,winter
f3ca2c11-2d55-46c2-b9e4-84f1d5e8bfa8.jpg,trousers,494.jpg,black,winter
eeef8f88-c2ea-4804-aa3c-9917de900078.jpg,short_sleeved_outwear,494.jpg,darkgray,winter
b62abd72-58ba-4abe-a416-5960213460d0.jpg,long_sleeved_shirt,494.jpg,darkgray,winter
685d8f94-5a41-44ea-91ad-d0c6fde4c35a.jpg,trousers,480.jpg,black,winter
928f3ca7-266d-424d-ba8a-b6c61bf586ea.jpg,short_sleeved_dress,457.jpg,darkslategray,winter
eeeff6c9-b7dd-4811-b227-ada3c270c400.jpg,short_sleeved_outwear,457.jpg,black,winter
0a223ea7-602c-4085-bf7f-e0f9e103dd1d.jpg,vest,457.jpg,black,winter
84848007-26f7-46ff-9fd8-016690f9d87c.jpg,trousers,286.jpg,black,winter
f9fdc788-a134-4c84-8356-62012a9e8e62.jpg,short_sleeved_dress,292.jpg,dimgray,autumn
89167ff0-a537-4993-a4a3-2a1bf8c4bb69.jpg,short_sleeved_outwear,292.jpg,black,winter
2ad56b13-61a0-4a3c-ae7f-4a2296012c3a.jpg,long_sleeved_shirt,292.jpg,black,winter
83a910ac-b0f7-431a-907f-2f5599861a4f.jpg,skirt,325.jpg,black,winter
bdb5786c-c057-4020-b7a5-cb374302c06c.jpg,vest,325.jpg,black,winter
15077e4b-625a-4050-aff7-1b2b1ba4bce9.jpg,trousers,325.jpg,black,winter
41e72249-2eb4-4cda-94af-77506abf43c5.jpg,short_sleeved_dress,319.jpg,darkslategray,winter
8246b8be-eb81-4b58-807d-c78aba9f9e76.jpg,trousers,319.jpg,darkslategray,winter
88b68388-fab3-4078-914b-a97c4aaaa8e2.jpg,vest,443.jpg,darkgray,winter
ccb5d6c1-d647-4560-96ac-a2d467afa8a6.jpg,short_sleeved_dress,443.jpg,lightslategray,summer
b15e63f2-32f2-428e-9a3b-1f6445e8b593.jpg,trousers,523.jpg,darkolivegreen,winter
e13517b5-6f59-4145-bc40-cb8d52846f62.jpg,short_sleeved_outwear,523.jpg,lightgray,winter
564d5d64-b19b-488f-b94b-611520460993.jpg,long_sleeved_shirt,523.jpg,lightgray,winter
7ba4c151-a0dc-4e0c-9db5-2f814f66abe6.jpg,short_sleeved_outwear,537.jpg,dimgray,autumn
016b79fc-f300-4c35-b254-f68b434005e5.jpg,skirt,537.jpg,black,winter
d21aa3f2-b335-47d3-91ea-04a0e57ec14d.jpg,trousers,279.jpg,darkslategray,winter
59de9d5a-4151-4a4a-96fd-30f126498372.jpg,short_sleeved_outwear,547.jpg,slategray,summer
fbd7677b-0142-4662-af41-7d501c614a76.jpg,skirt,547.jpg,black,winter
bbdb832a-b197-4d61-a18c-70db7b3a2a0b.jpg,trousers,547.jpg,black,winter
6df14574-0b44-40a8-8d48-e71e297fd5ec.jpg,trousers,584.jpg,whitesmoke,winter
3039488f-f073-44dc-91a3-f7c241e6d7bb.jpg,short_sleeved_outwear,584.jpg,silver,summer
a470d438-58ec-4634-912c-dd050a50dc91.jpg,long_sleeved_shirt,584.jpg,silver,summer
0d0a4c03-e496-4995-83ee-8bb977043b1c.jpg,short_sleeved_outwear,209.jpg,black,winter
18e5138f-cae4-4425-b4d7-27a19fb10fa7.jpg,skirt,209.jpg,black,winter
039397bc-daff-4b5f-a9ff-f38a453832af.jpg,skirt,553.jpg,black,winter
7f0167e7-6a85-41c9-8448-dafcdeb38730.jpg,short_sleeved_outwear,553.jpg,silver,summer
10f1818b-87a1-4817-a45a-6ccbfaaf0185.jpg,vest,590.jpg,black,winter
20097de0-738e-4c61-90a5-568ad149533d.jpg,skirt,590.jpg,whitesmoke,winter
665d5821-dfcf-403b-9be8-15e038a54030.jpg,trousers,590.jpg,black,winter
b8b864ab-6803-464c-84b8-a809de1cf6c0.jpg,skirt,355.jpg,midnightblue,winter
3a6110ec-076f-4526-9f74-9b424be593b1.jpg,trousers,355.jpg,midnightblue,winter
ff080de2-af15-4770-9220-38a6bf89ba77.jpg,skirt,355.jpg,midnightblue,winter
d3db42be-01cc-4772-844d-edaf80454c58.jpg,long_sleeved_shirt,235.jpg,darkgray,winter
f21df88f-f56e-4194-ac89-dc17ae9e986a.jpg,trousers,235.jpg,khaki,autumn
00a5a295-a298-480f-b1fb-02799241b6c6.jpg,skirt,433.jpg,darkslategray,winter
649b729f-e55a-4c05-8e8b-b2ed339ee556.jpg,vest,433.jpg,black,winter
78b5d859-e802-4f09-a794-11a3f0d4741c.jpg,short_sleeved_outwear,433.jpg,black,winter
23ea26d5-895e-4680-bbc4-9db90c8641fe.jpg,trousers,427.jpg,plum,winter
9c46832d-6c9a-46aa-9f6a-cc0c1d8687be.jpg,short_sleeved_outwear,427.jpg,darkgray,winter
a70a5870-61d6-4bfe-8031-f17f100da4a1.jpg,long_sleeved_shirt,427.jpg,rosybrown,summer
7cdc81e4-323d-4176-8b95-51b2c96b8c04.jpg,trousers,341.jpg,dimgray,autumn
ca4f47dc-7032-46e7-9b4c-aa8c4a720b41.jpg,short_sleeved_outwear,341.jpg,dimgray,autumn
cef97bef-31ff-4733-9456-cc344992b897.jpg,short_sleeved_outwear,396.jpg,darkslategray,winter
ab74ca29-9942-4834-8dca-dca3b513795c.jpg,vest,396.jpg,darkslategray,winter
2714a07a-141d-4766-ad15-ec7dc4c38c5a.jpg,trousers,369.jpg,silver,summer
8a817abf-740a-41f9-a914-30bb296da0ef.jpg,short_sleeved_outwear,369.jpg,silver,summer
05cd518f-1364-435a-94d1-48088f994bca.jpg,trousers,382.jpg,darkolivegreen,winter
90e6e413-8ec6-46e1-afae-ab99ff183564.jpg,vest,382.jpg,black,winter
9a898d37-6f51-4448-b316-540f9ebac006.jpg,short_sleeved_outwear,382.jpg,lightgray,winter
82538aac-9ba8-4a4e-a99c-2164ff4512c0.jpg,vest,95.jpg,antiquewhite,spring
c9cb6e75-0b05-459f-ab7c-0fe17e5e3b2f.jpg,trousers,95.jpg,lightgray,winter
6e87c2a8-c8a8-43d9-b831-e957ddd13c4c.jpg,trousers,631.jpg,rosybrown,summer
43ee6b0e-228d-4590-8b9f-104aed434c78.jpg,vest,143.jpg,black,winter
4f21f06a-1b89-4c10-9964-c996ef1b2020.jpg,skirt,625.jpg,gainsboro,winter
2474fa72-e4fd-46a3-a8a6-6a95f932d9d0.jpg,long_sleeved_shirt,625.jpg,gainsboro,winter
9202b0f4-954f-4e06-8287-7059dc72d793.jpg,short_sleeved_dress,619.jpg,whitesmoke,winter
de00d206-19f3-4437-8843-29ec6727999a.jpg,short_sleeved_outwear,81.jpg,whitesmoke,winter
f0faa13e-ed70-4340-a73a-a4e4c3f48369.jpg,trousers,81.jpg,darkslategray,winter
98246552-03c7-4b0f-9cb1-17651f3cba62.jpg,trousers,180.jpg,black,winter
7156163d-4b3d-4832-9adb-a9a023c82898.jpg,short_sleeved_outwear,180.jpg,black,winter
6d224531-c060-44a1-a82d-63d769eb4265.jpg,vest,695.jpg,darkslateblue,winter
ebe06238-cd31-4186-8ec0-5a3ec95d01c7.jpg,trousers,695.jpg,black,winter
e5e05d3f-6b35-4db3-999a-943c9a737c4a.jpg,trousers,56.jpg,gold,spring
00244225-67a5-4948-b6c5-a3b962575e70.jpg,short_sleeved_outwear,56.jpg,gold,spring
2298834b-6311-450d-9ce8-816f5f1f8a91.jpg,short_sleeved_outwear,42.jpg,steelblue,autumn
ff0c1f9a-c66d-4cec-98cd-b6a15cd02a81.jpg,trousers,42.jpg,steelblue,autumn
f30173ad-f721-45a5-b7af-f8ae6e8f6aa4.jpg,skirt,681.jpg,lightsteelblue,summer
6a47beb9-bb37-496e-b217-36c7fd6725b5.jpg,short_sleeved_outwear,4.jpg,black,winter
b368ab40-76ce-4dea-a879-c4ef83aab609.jpg,trousers,4.jpg,sienna,autumn
947fef8d-9b7d-4f65-9df8-19d3438616d4.jpg,short_sleeved_outwear,19.jpg,sienna,autumn
13208758-389c-421d-805b-0fd2ac217823.jpg,skirt,19.jpg,sienna,autumn
8a2b917a-f669-472e-958f-30e99937e118.jpg,vest,124.jpg,gainsboro,winter
ba3fc52c-bc6f-498c-92fa-d6019a782bde.jpg,trousers,124.jpg,lightgray,winter
50d1a2a6-2bc2-4680-8fb8-b2d66236806a.jpg,short_sleeved_outwear,642.jpg,linen,autumn
7b9a52e5-5c26-46ff-89aa-294679771046.jpg,skirt,642.jpg,lightslategray,summer
7cb08ed9-ec43-495f-8ef9-296d9eeb4717.jpg,skirt,656.jpg,midnightblue,winter
ca8999b6-7afd-4516-afdc-81e79012804b.jpg,long_sleeved_shirt,656.jpg,midnightblue,winter
e1465f9e-e9ec-47df-8e61-7539a94536fc.jpg,short_sleeved_outwear,118.jpg,silver,summer
378630e8-84da-460d-85c1-8bdcc9d4b5c0.jpg,trousers,118.jpg,black,winter
7a92e570-e713-43e8-ac3d-0280fcb2f9ff.jpg,skirt,118.jpg,black,winter
befa2cbb-8eb8-487b-b2de-b6a66ba2f2f5.jpg,trousers,118.jpg,darkgray,winter
bf441497-88a2-40d7-a326-78234172d637.jpg,trousers,332.jpg,darkslategray,winter
797e380f-ea29-4e8c-963e-432591653153.jpg,long_sleeved_shirt,332.jpg,black,winter
b0c51bdb-2ad5-4326-97db-268e8d0d3b1f.jpg,short_sleeved_dress,497.jpg,darkslategray,winter
0f41d093-ae04-48b7-a79e-76d51acb5e30.jpg,trousers,497.jpg,darkslategray,winter
87d7bc70-715d-429c-9ed4-1a36f8708370.jpg,short_sleeved_outwear,497.jpg,hotpink,summer
302ae223-f767-4ad8-bc18-c6b4191bd152.jpg,trousers,454.jpg,darkslategray,winter
f4342eff-2e3a-46ee-a904-41a631f4494b.jpg,short_sleeved_outwear,454.jpg,darkslategray,winter
ab2fe1e3-74cf-416d-a793-8d9377e649c5.jpg,skirt,454.jpg,darkslategray,winter
3d4b74a9-0fa3-417e-b666-96e820862703.jpg,,326.jpg,silver,summer
c6206bfd-c26d-43bb-88ba-df03dd47521f.jpg,vest,483.jpg,black,winter
dcacb610-3618-4c36-b81e-c131726a5d70.jpg,trousers,483.jpg,rosybrown,summer
c0197c41-da9b-4aac-ab09-c7e71e045fbe.jpg,short_sleeved_outwear,440.jpg,silver,summer
476bfec7-4885-427d-8d0a-ca49816c6bd4.jpg,trousers,440.jpg,black,winter
c0721458-d263-42b8-8e60-40293820736d.jpg,skirt,468.jpg,silver,summer
80700eda-a105-4025-9e92-cb551cb00eb2.jpg,trousers,468.jpg,silver,summer
e5f245c0-dfa6-4e38-8d03-7ed3a465a8ad.jpg,skirt,291.jpg,gray,winter
8ce7d048-7d4d-47a2-94a8-25aa466e90dd.jpg,trousers,291.jpg,black,winter
a975e316-deec-4681-9201-aa70cfae9ced.jpg,vest,291.jpg,black,winter
1c8211f6-e2a0-449b-ae32-245a30ccdc62.jpg,short_sleeved_outwear,285.jpg,black,winter
43d47a2f-3fc8-450f-b2cc-dc346199dd5b.jpg,skirt,285.jpg,black,winter
766c6963-2776-4e0b-b6b0-7835b8f81f73.jpg,short_sleeved_dress,285.jpg,black,winter
a1eba147-def6-4a4e-b19d-d298bbac66e8.jpg,short_sleeved_outwear,722.jpg,black,winter
c25323fe-9c82-41e5-b5be-bd40cb16921c.jpg,short_sleeved_outwear,722.jpg,black,winter
8d7602ac-871d-4e36-b359-ccc91e8129bf.jpg,skirt,722.jpg,black,winter
f7bd4f8b-bad5-49ab-83ad-2c6aa4c221dd.jpg,vest,722.jpg,black,winter
25ba0e7f-504b-4553-a942-e512edc6381f.jpg,trousers,508.jpg,darkslategray,winter
a4754bfd-7671-4cd7-a067-3710f7ff1783.jpg,short_sleeved_outwear,508.jpg,darkslategray,winter
ed9cd85d-cd96-47ae-a07d-db7b5e494c46.jpg,short_sleeved_outwear,736.jpg,darkgray,winter
585d16b6-7c84-45b4-8bd6-b36902c14f3d.jpg,skirt,736.jpg,slateblue,summer
bbc7ffa4-5292-4882-86d3-3eda5e89bbfd.jpg,trousers,736.jpg,slateblue,summer
cc07b3b5-6a44-436e-b0c2-f2ee0a3f7fb5.jpg,skirt,520.jpg,black,winter
d9358ad5-0709-4248-95f1-fabed88b1c44.jpg,short_sleeved_outwear,520.jpg,black,winter
04dec8e0-a306-4138-84ef-3f2ca98d8676.jpg,trousers,520.jpg,black,winter
e4dcca95-cff5-4a6d-8b9a-75f532b04de1.jpg,trousers,246.jpg,black,winter
a5f3f297-c5a9-4971-8a2a-8e0fac4587f4.jpg,trousers,252.jpg,black,winter
489236b9-c5d3-497d-840e-3bd02b6e726c.jpg,short_sleeved_outwear,252.jpg,black,winter
b510e252-5ca5-4f3a-abf7-88e5cc837160.jpg,skirt,252.jpg,black,winter
7de06ade-fa15-45f1-9c2f-ccfadf93f351.jpg,short_sleeved_outwear,430.jpg,black,winter
8dc1ddfb-ef23-4788-b393-6f1a86d8a380.jpg,vest,430.jpg,black,winter
bce3c4ee-084d-4607-993b-04f3bf7d8b7d.jpg,long_sleeved_shirt,430.jpg,black,winter
04f1017c-87e1-421e-a25d-5d1b7434c458.jpg,skirt,424.jpg,slateblue,summer
4f703e52-71a1-4ad2-8e20-b782c9e30e9a.jpg,vest,424.jpg,black,winter
590c2ff2-70c4-48bb-a022-8412dc92a655.jpg,trousers,395.jpg,darkslategray,winter
a4f799cc-b4ae-4b72-93e8-98ddf8777a0a.jpg,short_sleeved_outwear,395.jpg,silver,summer
53629a20-bfc9-45cc-8d26-5b8f851bee6b.jpg,sling,395.jpg,silver,summer
b0d070b5-5492-4ac9-b162-c686bdd2ab16.jpg,skirt,418.jpg,black,winter
cb85542b-39c1-4eda-b2c0-1a5ad3e4d9c6.jpg,skirt,626.jpg,black,winter
40609b3b-a818-4090-a760-f88315bac644.jpg,short_sleeved_outwear,626.jpg,black,winter
9e7a7d01-e53f-4b5f-b0d3-b2f9d44a42f9.jpg,sling,626.jpg,black,winter
4e73db6e-d56e-4085-a752-d1e8b03f1199.jpg,skirt,381.jpg,black,winter
058250df-18ec-4b51-844a-787e567d1b44.jpg,short_sleeved_outwear,381.jpg,black,winter
7ff1d807-3d64-4582-a275-7fcee56fb7b8.jpg,trousers,381.jpg,black,winter
c439189d-669f-4024-b312-8235fe68182d.jpg,long_sleeved_shirt,381.jpg,black,winter
ba72f0c7-492e-4ca1-83e0-fbb8fab54a69.jpg,vest,356.jpg,black,winter
809cc3ef-2538-4bb9-91b4-c8331a78d64a.jpg,skirt,356.jpg,black,winter
f7e1b659-ffc7-40d7-8fe7-6398ee47b9c8.jpg,trousers,356.jpg,black,winter
e5c9f364-d9f4-4111-a6ef-a9ed1f81e660.jpg,,356.jpg,black,winter
725aa52f-df85-4362-8d19-9ad8b163007a.jpg,long_sleeved_shirt,140.jpg,darkseagreen,autumn
c71b3eb7-9faa-4e55-a428-39a2de920e56.jpg,short_sleeved_outwear,632.jpg,black,winter
4488c81f-88f8-44d6-a73a-56f1b9d43ae6.jpg,long_sleeved_shirt,82.jpg,sandybrown,autumn
a4021a23-e84d-4b2b-87ae-70f4d474c1c9.jpg,trousers,82.jpg,darkkhaki,winter
c544222c-0815-40f4-992e-e2136201fa2e.jpg,trousers,5.jpg,silver,summer
f9a5bd00-9b8b-4da1-a435-f75b7fc7723a.jpg,short_sleeved_outwear,5.jpg,black,winter
8d8c9b59-f9ad-4fad-a0fb-611e4ab7bc4c.jpg,skirt,43.jpg,black,winter
f4bca5b1-a8fe-43ce-a59e-ec2a6252d0cd.jpg,trousers,43.jpg,black,winter
ea5e1460-6a07-45b2-9278-84cf82638940.jpg,trousers,168.jpg,sandybrown,autumn
0d46978f-ddd7-4e21-935d-ae70139ef52b.jpg,long_sleeved_shirt,168.jpg,sandybrown,autumn
11219874-3453-4942-8d47-7884d648aef6.jpg,long_sleeved_shirt,7.jpg,darkslategray,winter
0813907c-4dc5-422d-80ea-c1da82869cb0.jpg,trousers,57.jpg,silver,summer
593fb518-18e1-4ef3-b648-34ec97f2b9ef.jpg,vest,57.jpg,darkgray,winter
62c46125-7d91-4c1b-9c1e-175acb4f2b09.jpg,trousers,197.jpg,darkorange,spring
53f0e09a-16b3-4227-a928-aeea1197817f.jpg,vest,197.jpg,darkorange,spring
cfea045e-39bb-474d-8673-1a89911006e6.jpg,short_sleeved_outwear,197.jpg,darkorange,spring
36f4a9b8-be70-4a8a-9b0a-8c9401c57c89.jpg,short_sleeved_outwear,55.jpg,gainsboro,winter
2a2c65a0-3fd9-4ed4-aab8-b40457bd2f87.jpg,skirt,55.jpg,dimgray,autumn
108bed34-3bf4-44e8-84e1-54c588c399e8.jpg,vest,181.jpg,black,winter
4d4d7dca-324e-4175-86e1-eac5cd170592.jpg,skirt,181.jpg,black,winter
1583504a-9958-4808-8bbf-8f902d0290ad.jpg,short_sleeved_outwear,181.jpg,black,winter
e158830e-f51e-41b1-9400-b7ed94156ed7.jpg,trousers,195.jpg,lightsteelblue,summer
506e20f7-c003-462a-af31-7ba0a6399cc4.jpg,short_sleeved_outwear,195.jpg,lightsteelblue,summer
c01d2fe6-4b90-4ac3-b1f7-56fdee206bdc.jpg,long_sleeved_shirt,80.jpg,black,winter
0006b649-6ba1-4c24-8343-902b1f0344b5.jpg,short_sleeved_outwear,397.jpg,black,winter
c954ea7b-477b-4fe8-b823-a69ab555f7e9.jpg,vest,397.jpg,black,winter
f8f2b05f-2c8f-4c9a-87fb-f805b4e65da0.jpg,short_sleeved_outwear,618.jpg,black,winter
d33a14bb-a8f6-4873-92f0-6ce8c5f24483.jpg,trousers,618.jpg,midnightblue,winter
76467a6e-0e4e-414c-b5ff-23f3d52a2932.jpg,trousers,618.jpg,black,winter
eb44901c-b3c9-4a6d-a7c4-d34ee25b10ec.jpg,skirt,630.jpg,darkslateblue,winter
1bfd27f5-5382-4c68-8c40-b7bee76b64ce.jpg,long_sleeved_shirt,630.jpg,mediumpurple,spring
3f1fb129-b3e9-4f53-94b4-351cb389d2fb.jpg,trousers,368.jpg,black,winter
1cfa7fd0-0a93-4c3b-b18c-bcd1045d20c5.jpg,trousers,368.jpg,black,winter
d7aea26b-ee23-44c3-8d19-8f887372df28.jpg,short_sleeved_dress,368.jpg,black,winter
7522411e-56fd-40da-ada8-cc12d970e782.jpg,vest,142.jpg,black,winter
ff2fc282-fac1-4596-ad4c-f0121f1c0737.jpg,trousers,142.jpg,black,winter
fef1fbb1-f62b-4fdc-b89b-33d589b5a476.jpg,skirt,142.jpg,black,winter
693e7a28-ab7d-4daa-ae72-973188ee12d0.jpg,trousers,624.jpg,mediumpurple,spring
7dd195c5-13ea-4788-8ed7-ecf0b4c0cb64.jpg,long_sleeved_shirt,624.jpg,midnightblue,winter
339f257f-14af-4e70-b81d-5cc5ffd7bdf0.jpg,trousers,383.jpg,gray,winter
90f97840-2b4a-4274-a726-52f7f11c3bfc.jpg,vest,426.jpg,black,winter
8df811a1-3957-4c0f-82c1-e386ae4fd910.jpg,short_sleeved_outwear,432.jpg,black,winter
8b5d46ab-a0bc-4215-ae1a-c2de9668abc2.jpg,skirt,432.jpg,lightgray,winter
f26690d7-dec3-45a0-a528-6e0bed3fcbdf.jpg,short_sleeved_outwear,591.jpg,darkgray,winter
93211071-c71f-4b43-b26e-2b3c15088186.jpg,trousers,591.jpg,darkgray,winter
341b403b-bc96-486e-8834-66b7e4903637.jpg,skirt,591.jpg,darkgray,winter
bfd84b48-0d75-4033-8db7-1ba30aa2a308.jpg,trousers,546.jpg,darkgray,winter
94446463-68f1-48a3-ba7a-f74dac880e21.jpg,short_sleeved_outwear,546.jpg,darkgray,winter
2647bfa0-ab6d-4b13-abad-84b31d113d96.jpg,skirt,220.jpg,darkslategray,winter
31760882-176c-48fb-ac70-cc2bb390a7b9.jpg,short_sleeved_outwear,220.jpg,burlywood,autumn
1b438677-fdfe-4483-8917-3eb406b0b4be.jpg,skirt,744.jpg,midnightblue,winter
7bb75700-756c-49ea-9b49-0d9ac6cd58e1.jpg,short_sleeved_outwear,744.jpg,thistle,summer
bfe112b3-c53c-4c19-827e-47a06a02c666.jpg,skirt,585.jpg,darkslateblue,winter
45bef148-b269-4343-92e9-51d846590d01.jpg,short_sleeved_outwear,585.jpg,silver,summer
e429fdf6-3beb-4666-8a79-4a90fda62ddf.jpg,vest,585.jpg,silver,summer
69a23a1c-85c4-4ec5-b4b2-5c78772d13b2.jpg,skirt,552.jpg,steelblue,autumn
fe40c413-143e-4cb1-91b0-9a72fae3cbb1.jpg,vest,552.jpg,lightsteelblue,summer
002b0b74-5c8e-4aca-814a-1bc6727ca87d.jpg,short_sleeved_outwear,552.jpg,lightsteelblue,summer
64ba7842-d6c2-43ce-ad28-8f7866ca26e5.jpg,skirt,745.jpg,black,winter
2c93bacd-f736-4c49-a973-0c5e1da60986.jpg,vest,745.jpg,black,winter
55f5403d-78e6-470e-a7a0-a6bdd1f85f69.jpg,short_sleeved_outwear,745.jpg,black,winter
32555842-0770-4403-9b3c-c5d5faf67a8f.jpg,skirt,751.jpg,lightslategray,summer
531e7bc7-bce1-4658-8292-f2e985684bc3.jpg,short_sleeved_outwear,751.jpg,black,winter
3378807c-b061-43cd-9d84-3c6c2ff219fa.jpg,trousers,221.jpg,black,winter
4a54d539-ecee-40f0-bb2e-275f4372ba74.jpg,short_sleeved_outwear,221.jpg,darkorange,spring
bdcfe4ac-5ddf-4c5f-9dfd-7ca62905b4d5.jpg,short_sleeved_outwear,87.jpg,gray,winter
50f0d6ae-143b-4b65-a24d-44528903d7ff.jpg,skirt,87.jpg,sienna,autumn
182127d8-c0d6-4783-bbf1-8bd463ab5f46.jpg,trousers,87.jpg,sienna,autumn
aa7bfe57-e196-472b-bfe2-63dbfd993630.jpg,trousers,623.jpg,black,winter
02dae7a0-3864-4e86-959b-1e33785c2b50.jpg,short_sleeved_dress,623.jpg,black,winter
bcffdcd4-de38-418d-93c1-3fc8dfc66aa4.jpg,skirt,637.jpg,black,winter
9769beb2-d946-4b21-89cc-62eab93975f4.jpg,short_sleeved_outwear,637.jpg,black,winter
f826a575-d52c-4272-8865-dc17f202ed9d.jpg,vest,637.jpg,black,winter
5469f768-244d-423e-8dac-06339913d21a.jpg,trousers,151.jpg,gray,winter
411ec382-37dd-4f4b-9bf1-839bd74cde4b.jpg,trousers,2.jpg,lavender,winter
f8107f13-4a2f-4e0d-9a58-634361af6a0c.jpg,short_sleeved_outwear,2.jpg,lavender,winter
4ee5c4f5-8a8d-4502-9cbd-2ad609be670a.jpg,long_sleeved_shirt,2.jpg,lavender,winter
52e7693a-c9a4-4cbd-ba4b-5df1123e7504.jpg,trousers,44.jpg,black,winter
ab758635-367c-401b-a52a-54b649a932c9.jpg,trousers,44.jpg,black,winter
e47315bd-a837-4171-9ec4-fd5e35ab8dda.jpg,vest,44.jpg,black,winter
b03b12ec-4a3f-48d9-bce5-fea231ca0d7c.jpg,trousers,6.jpg,black,winter
759fab4e-2b1e-4b92-b5f2-e634f22b8bf0.jpg,trousers,192.jpg,black,winter
5e10f948-e59b-4303-b08d-f846e0ef67d2.jpg,short_sleeved_outwear,192.jpg,black,winter
55bb7bf9-7ded-442e-b934-1b1d418417c7.jpg,vest,186.jpg,black,winter
dba958dc-abdd-4d21-9803-b3c06c977b79.jpg,skirt,186.jpg,darkslategray,winter
2e674648-d6ed-4cbc-b2cf-5fd0a0f725ca.jpg,trousers,186.jpg,darkslategray,winter
f44ecf0e-bce1-470f-88aa-827ab912dc7b.jpg,short_sleeved_outwear,54.jpg,darkseagreen,autumn
b1a720ba-a214-4060-9d68-439980943416.jpg,skirt,40.jpg,darkslategray,winter
0d397f00-8278-469d-94a9-0ac27d569428.jpg,trousers,40.jpg,olivedrab,spring
fa3bb713-3c1f-4908-b1f9-d3e59f0eb951.jpg,short_sleeved_outwear,40.jpg,olivedrab,spring
34d232ba-c5e2-469c-8103-0a5d2b13e778.jpg,trousers,196.jpg,gray,winter
73fbe25a-0678-4435-8308-c4f4701e3dc5.jpg,trousers,196.jpg,gray,winter
ae0fad2a-0077-4024-8d1e-cd150d4a1754.jpg,short_sleeved_dress,196.jpg,gray,winter
0a608a42-9a09-4a5e-b116-39292b2aeec6.jpg,trousers,83.jpg,black,winter
a2a02bd8-c638-4681-b444-4eef0db3440d.jpg,vest,83.jpg,black,winter
a9b4236b-013e-4949-89df-f41e0729afe9.jpg,trousers,169.jpg,darkgray,winter
604b5cf5-f017-4cc3-9d45-248966fc98b3.jpg,trousers,627.jpg,darkslategray,winter
1fa5b054-4c11-40a7-9399-f4f9826946d5.jpg,vest,97.jpg,black,winter
